user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
用户35868,2020/4/2 0:19,2020/5/31 12:19,1,0,886.33,
用户35869,2020/4/2 0:19,2020/4/13 23:19,1,0,141.5,
用户35870,2020/4/2 0:19,2020/5/7 20:44,1,0,144.52,
用户35871,2020/4/2 0:19,2020/4/8 10:44,1,0,1.05,
用户35860,2020/4/2 0:19,2020/4/30 11:57,1,0,"2,645.35",
用户35861,2020/4/2 0:19,2020/4/15 17:19,1,0,412.23,
用户35862,2020/4/2 0:19,2020/4/17 9:31,1,0,850.68,
用户35863,2020/4/2 0:19,2020/5/15 15:03,1,0,"1,192.15",
用户35864,2020/4/2 0:19,2020/4/15 10:47,1,0,744.48,
用户35865,2020/4/2 0:19,2020/4/16 13:50,1,0,"1,312.13",
用户35853,2020/4/2 0:19,2020/4/17 22:46,1,0,469,
用户35854,2020/4/2 0:19,2020/4/25 11:48,1,0,"1,551.88",
用户35855,2020/4/2 0:19,2020/4/22 14:26,1,0,87.03,
用户35856,2020/4/2 0:19,2020/5/3 9:09,1,0,128.9,
用户35857,2020/4/2 0:19,2020/4/15 23:24,1,0,50.6,
用户35858,2020/4/2 0:19,2020/4/17 23:03,1,0,"1,202.02",
用户35859,2020/4/2 0:19,2020/4/27 11:14,1,0,491.17,
用户35847,2020/4/2 0:19,2020/5/6 20:28,1,0,806.23,
用户35848,2020/4/2 0:19,2020/4/26 20:31,1,0,"1,848.40",
用户35849,2020/4/2 0:19,2020/5/8 10:45,1,0,"1,977.50",
用户35850,2020/4/2 0:19,2020/6/2 10:05,1,0,171.43,
用户35851,2020/4/2 0:19,2020/4/19 9:22,1,0,547.33,
用户35852,2020/4/2 0:19,2020/4/27 16:24,1,0,616.33,
用户35840,2020/4/2 0:19,2020/4/22 15:42,1,0,417.07,
用户35841,2020/4/2 0:19,2020/5/8 10:06,1,0,"1,072.20",
用户35842,2020/4/2 0:19,2020/4/16 11:39,1,0,51.28,
用户35843,2020/4/2 0:19,2020/4/22 23:53,1,0,"1,692.42",
用户35844,2020/4/2 0:19,2020/4/19 21:05,1,0,868.23,
用户35845,2020/4/2 0:19,2020/5/16 19:42,1,0,"2,332.58",
用户35846,2020/4/2 0:19,2020/5/6 20:52,1,0,728.75,
用户35836,2020/4/2 0:19,--,1,0,0,
用户35837,2020/4/2 0:19,--,1,0,0,
用户35838,2020/4/2 0:19,2020/4/10 17:48,1,0,37.45,
用户35839,2020/4/2 0:19,2020/4/2 11:37,1,0,40.3,
用户35835,2020/4/2 0:06,2020/4/22 15:23,1,0,"2,099.98",
用户35834,2020/4/1 23:48,2020/4/2 0:08,0,0,0,
用户35833,2020/4/1 22:53,2020/4/1 22:53,1,0,15.78,
用户35832,2020/4/1 22:44,2020/4/1 22:44,1,0,0,
用户35831,2020/4/1 22:28,2020/5/8 15:23,0,0,"2,188.18",
用户35830,2020/4/1 22:27,2020/5/3 14:02,3,0,"2,236.45",
用户35829,2020/4/1 22:16,2020/4/1 22:17,0,0,0.33,
用户35828,2020/4/1 22:06,2020/5/7 23:15,1,0,720.73,
用户35827,2020/4/1 21:59,2020/4/1 21:59,1,0,77.03,
用户35826,2020/4/1 21:57,2020/4/1 21:57,0,0,0,
用户35825,2020/4/1 21:56,2020/4/1 21:57,1,0,48.53,
用户35824,2020/4/1 21:44,2020/4/1 21:44,0,0,4.38,
用户35823,2020/4/1 21:36,2020/4/2 10:25,0,0,0,
用户35822,2020/4/1 21:07,2020/4/2 10:34,0,0,16.12,
用户35821,2020/4/1 21:02,2020/4/1 21:02,1,0,2.73,
用户35820,2020/4/1 20:53,2020/5/6 9:37,2,0,438.67,
用户35819,2020/4/1 20:45,2020/4/1 20:45,2,0,0.53,
用户35818,2020/4/1 20:44,2020/4/1 21:44,2,0,0,
用户35817,2020/4/1 20:35,2020/5/8 10:01,1,0,"2,314.90",
用户35816,2020/4/1 20:35,2020/4/13 21:34,1,0,105.95,
用户35815,2020/4/1 20:35,2020/4/25 20:22,1,0,162.45,
用户35814,2020/4/1 20:34,2020/4/17 11:48,1,0,"1,337.50",中山大学
用户35813,2020/4/1 20:34,2020/4/1 20:34,0,0,0,
用户35812,2020/4/1 20:22,2020/4/27 10:12,1,0,8.13,
用户35811,2020/4/1 20:20,2020/4/1 20:20,1,1,0,
用户35809,2020/4/1 19:51,2020/4/1 19:51,0,0,3.22,
用户35808,2020/4/1 19:41,2020/5/1 20:46,3,0,261.1,
用户35807,2020/4/1 19:24,2020/4/3 7:20,0,0,957.97,
用户35806,2020/4/1 19:22,2020/4/23 14:32,1,0,597.72,
用户35805,2020/4/1 19:04,2020/4/1 19:04,1,0,10.02,
用户35804,2020/4/1 18:52,2020/5/6 16:05,1,0,633.73,
用户35803,2020/4/1 18:50,2020/4/1 18:50,1,0,140.25,
用户35802,2020/4/1 18:28,2020/4/1 18:28,0,0,1.03,
用户35801,2020/4/1 17:50,2020/6/8 19:44,10,1,"17,694.68",
用户35800,2020/4/1 17:23,2020/4/1 17:24,1,0,0,
用户35799,2020/4/1 17:07,2020/4/1 17:14,0,0,79.52,
用户35798,2020/4/1 17:06,2020/4/1 17:07,0,0,0,
用户35797,2020/4/1 17:05,2020/4/1 17:05,1,0,0.9,
用户35796,2020/4/1 16:54,2020/4/1 16:58,1,0,10.18,
用户35795,2020/4/1 16:23,2020/6/10 15:14,1,0,"1,098.42",
用户35794,2020/4/1 16:13,2020/4/1 16:13,2,0,6.97,
用户35793,2020/4/1 16:12,2020/4/8 11:04,0,0,319,
用户35792,2020/4/1 16:04,2020/4/1 16:05,1,0,1.15,
用户35791,2020/4/1 16:02,2020/4/29 21:31,0,0,273.4,
用户35790,2020/4/1 15:54,2020/4/3 17:15,1,0,181.03,
用户35789,2020/4/1 15:53,2020/5/8 10:53,4,0,792.72,
用户35788,2020/4/1 15:51,2020/4/20 22:09,4,0,995.85,
用户35787,2020/4/1 15:44,2020/4/3 14:44,1,0,161,
用户35786,2020/4/1 15:40,2020/5/7 22:16,3,0,35.52,
用户35785,2020/4/1 15:37,2020/4/1 15:37,1,0,0,
用户35784,2020/4/1 15:35,2020/4/1 16:24,0,0,0.25,
用户35783,2020/4/1 15:34,2020/4/6 10:03,0,0,0,
用户35782,2020/4/1 15:31,2020/5/6 16:12,1,0,545.37,
用户35781,2020/4/1 15:30,2020/4/21 16:57,1,0,474.48,
用户35780,2020/4/1 15:29,2020/4/30 15:24,3,0,290.33,
用户35779,2020/4/1 15:25,2020/4/1 15:33,1,0,0.33,
用户35778,2020/4/1 15:25,2020/4/6 19:50,1,0,85.15,
用户35777,2020/4/1 15:17,2020/4/1 15:17,1,0,0,
用户35776,2020/4/1 15:14,2020/4/1 18:12,1,0,0,
用户35775,2020/4/1 15:09,2020/4/3 16:19,1,0,8.03,
用户35774,2020/4/1 15:06,2020/4/1 15:06,1,0,0.05,
用户35773,2020/4/1 15:05,2020/4/1 15:05,1,0,0,
用户35772,2020/4/1 15:01,2020/4/30 18:57,0,0,488.7,
用户35771,2020/4/1 14:58,2020/4/1 14:59,1,0,0.05,
用户35770,2020/4/1 14:55,2020/4/3 13:57,1,0,429.35,
用户35769,2020/4/1 14:54,2020/4/1 14:54,1,0,2.48,
用户35768,2020/4/1 14:52,2020/4/1 14:53,1,0,0.13,
用户35767,2020/4/1 14:52,2020/4/1 15:20,1,0,50.97,
用户35766,2020/4/1 14:49,2020/4/1 14:50,1,0,0,
用户35765,2020/4/1 14:49,2020/5/3 17:49,3,0,340.37,
用户35764,2020/4/1 14:35,2020/4/10 12:09,0,0,36.38,
用户35763,2020/4/1 14:35,2020/4/2 15:28,1,0,40.67,
用户35762,2020/4/1 14:33,2020/4/2 20:27,2,0,1.45,
用户35761,2020/4/1 14:18,2020/5/1 23:28,2,0,34.72,
用户35760,2020/4/1 14:16,2020/4/1 14:19,0,0,0,
用户35759,2020/4/1 14:13,2020/5/7 21:33,1,0,"2,153.23",
用户35758,2020/4/1 13:52,2020/5/5 14:04,2,0,80.88,
用户35757,2020/4/1 13:51,2020/4/26 23:40,2,0,260.58,
用户35756,2020/4/1 13:35,2020/4/1 13:35,0,0,0,
用户35755,2020/4/1 12:56,2020/5/2 8:35,0,0,999,
用户35754,2020/4/1 12:51,2020/4/27 13:16,1,0,595.18,
用户35753,2020/4/1 12:45,2020/4/1 12:46,0,0,0,
用户35752,2020/4/1 12:09,2020/4/25 12:46,3,0,544.43,
用户35751,2020/4/1 11:40,2020/5/7 10:54,1,0,"1,595.75",
用户35750,2020/4/1 11:27,2020/4/8 11:46,1,0,0,
用户35749,2020/4/1 11:16,2020/5/2 17:22,1,0,435.8,
用户35748,2020/4/1 10:46,2020/4/16 16:12,1,0,2.9,
用户35747,2020/4/1 10:34,2020/4/1 10:34,1,0,296,
用户35746,2020/4/1 10:12,2020/4/29 19:19,1,0,523.07,
用户35745,2020/4/1 10:02,2020/5/3 16:35,4,0,153.53,
用户35744,2020/4/1 9:59,2020/5/4 20:27,3,1,651.93,
用户35743,2020/4/1 9:31,2020/4/5 10:12,2,0,354.57,
用户35742,2020/4/1 9:09,2020/4/26 11:30,1,0,167.3,
用户35741,2020/4/1 8:55,2020/4/2 0:27,0,0,314.07,
用户35740,2020/4/1 8:48,2020/4/1 8:48,0,0,0.48,
用户35739,2020/4/1 8:39,2020/6/10 15:14,1,0,0,
用户35738,2020/4/1 8:30,2020/4/8 15:07,0,0,0,
用户35737,2020/4/1 8:18,2020/4/1 8:18,0,0,0.95,
用户35736,2020/4/1 8:15,2020/4/1 8:15,1,0,0,
用户35735,2020/4/1 8:10,2020/4/21 23:55,1,0,290.52,
用户35734,2020/4/1 1:16,2020/4/1 1:16,0,0,0,
用户35733,2020/4/1 0:38,2020/4/18 1:16,1,0,1.45,
用户35732,2020/4/1 0:29,2020/4/1 0:34,4,0,0,
用户35731,2020/4/1 0:28,2020/4/1 0:28,1,0,0,
用户35730,2020/4/1 0:12,2020/4/22 11:52,1,0,215.8,
用户35729,2020/4/1 0:12,2020/4/1 0:12,1,0,0,
用户35728,2020/4/1 0:06,2020/5/2 10:11,1,0,714.6,
用户35727,2020/3/31 23:51,2020/5/5 14:06,2,0,"1,584.45",
用户35726,2020/3/31 23:44,2020/3/31 23:44,0,0,0,
用户35725,2020/3/31 23:16,2020/4/29 22:40,1,0,760.38,
用户35724,2020/3/31 23:06,2020/3/31 23:06,0,0,20.98,
用户35723,2020/3/31 22:44,2020/4/2 20:37,1,0,168.4,
用户35722,2020/3/31 22:40,2020/3/31 22:41,0,0,0,
用户35721,2020/3/31 22:39,2020/3/31 22:39,2,0,36.53,
用户35720,2020/3/31 22:21,2020/5/5 11:54,1,0,250.85,
用户35719,2020/3/31 22:06,2020/3/31 22:07,0,0,0,
用户35718,2020/3/31 22:05,2020/3/31 22:05,1,0,0,
用户35717,2020/3/31 21:58,2020/3/31 21:59,1,0,1.03,
用户35716,2020/3/31 21:58,2020/4/2 16:18,1,0,0.22,
用户35715,2020/3/31 21:57,2020/4/18 13:29,1,0,326.73,
用户35714,2020/3/31 21:56,2020/4/1 15:24,3,0,0,
用户35713,2020/3/31 21:53,2020/4/2 21:14,1,0,280.17,
用户35712,2020/3/31 21:52,2020/5/5 1:18,1,0,369.1,
用户35711,2020/3/31 21:51,2020/3/31 21:51,1,0,0,
用户35710,2020/3/31 21:51,2020/4/1 12:43,1,0,0,
用户35709,2020/3/31 21:50,2020/4/11 13:40,1,0,"2,701.60",
用户35708,2020/3/31 21:43,2020/6/7 13:01,2,0,60.6,
用户35707,2020/3/31 21:41,2020/4/13 19:20,1,0,463.15,
用户35706,2020/3/31 21:40,2020/4/2 19:38,1,0,0,
用户35705,2020/3/31 21:38,2020/4/30 19:58,2,0,86.37,
用户35704,2020/3/31 21:36,2020/5/11 15:26,1,0,464.55,
用户35703,2020/3/31 21:33,2020/4/1 15:18,1,0,0.13,
用户35702,2020/3/31 21:31,2020/5/6 9:55,3,0,"3,322.13",
用户35701,2020/3/31 21:13,2020/3/31 21:13,0,0,89.4,
用户35700,2020/3/31 20:36,2020/5/20 21:31,2,0,452,
用户35699,2020/3/31 20:24,2020/4/5 22:23,2,0,270.45,
用户35698,2020/3/31 20:13,2020/3/31 20:13,0,0,0,
用户35697,2020/3/31 20:13,2020/3/31 20:22,1,0,0.12,
用户35696,2020/3/31 20:12,2020/5/7 20:31,1,0,564.38,
用户35695,2020/3/31 19:59,2020/3/31 19:59,1,0,0,
用户35694,2020/3/31 19:57,2020/4/28 11:52,3,0,200.55,
,2020/3/31 19:55,2020/4/5 9:10,0,0,171.1,
用户35692,2020/3/31 19:53,2020/5/7 23:20,4,0,827.12,
用户35691,2020/3/31 19:53,2020/4/14 20:41,1,0,75.3,
用户35690,2020/3/31 19:50,2020/6/4 22:27,3,0,19.3,
用户35689,2020/3/31 19:42,2020/6/15 18:38,3,0,0,
用户35688,2020/3/31 19:37,2020/3/31 19:37,1,0,0,
用户35687,2020/3/31 19:28,2020/4/30 22:05,2,0,158.5,
用户35686,2020/3/31 19:25,2020/5/9 23:58,2,0,"1,306.35",
用户35685,2020/3/31 19:23,2020/3/31 19:23,1,0,0,
用户35684,2020/3/31 19:20,2020/3/31 19:20,1,0,154.7,
用户35683,2020/3/31 19:20,2020/5/3 7:29,1,0,"1,085.88",
用户35682,2020/3/31 19:18,2020/3/31 19:18,0,0,0,
用户35681,2020/3/31 19:15,2020/3/31 19:15,1,0,86.8,
用户35680,2020/3/31 19:11,2020/4/23 14:58,1,0,"1,184.62",
用户35679,2020/3/31 19:10,2020/3/31 19:10,0,0,15.25,
用户35678,2020/3/31 19:04,2020/3/31 19:04,1,0,0.3,
用户35677,2020/3/31 19:00,2020/3/31 19:00,1,0,55.73,
用户35676,2020/3/31 18:59,2020/4/9 9:56,0,0,267.22,
用户35675,2020/3/31 18:50,2020/4/19 19:40,1,0,77.12,
用户35674,2020/3/31 18:48,2020/4/6 22:24,0,0,353,
用户35673,2020/3/31 18:48,2020/4/29 11:07,1,0,149,
用户35672,2020/3/31 18:42,2020/5/7 22:38,2,0,"1,980.17",
用户35671,2020/3/31 18:39,2020/5/4 13:55,1,0,947.35,
用户35670,2020/3/31 18:36,2020/4/27 23:30,1,0,41.13,
用户35669,2020/3/31 18:28,2020/5/1 14:10,1,0,313.08,
用户35668,2020/3/31 18:25,2020/4/13 16:11,1,0,976.58,
用户35667,2020/3/31 18:23,2020/4/2 21:30,1,0,466.98,
用户35666,2020/3/31 18:23,2020/5/21 17:23,2,0,"1,602.37",
用户35665,2020/3/31 18:21,2020/5/13 23:00,1,0,36.62,湖南三一工业职业技术学院
用户35664,2020/3/31 18:20,2020/4/20 21:00,2,0,124.33,
用户35663,2020/3/31 18:20,2020/3/31 18:20,1,0,6.82,
用户35662,2020/3/31 18:06,2020/4/2 18:29,0,0,"1,100.93",
用户35661,2020/3/31 18:05,2020/4/15 9:56,1,0,281.68,
用户35660,2020/3/31 18:04,2020/4/8 10:03,0,0,"3,397.87",
用户35659,2020/3/31 18:03,2020/3/31 18:03,0,0,1.43,
用户35658,2020/3/31 17:33,2020/5/27 13:54,1,0,"1,690.28",兰州交通大学
用户35657,2020/3/31 17:23,2020/4/10 12:20,0,0,2,
用户35656,2020/3/31 17:22,2020/5/7 10:04,1,0,357.83,
用户35655,2020/3/31 17:11,2020/4/16 18:28,0,0,0.3,
用户35654,2020/3/31 17:07,--,1,0,0,
用户35652,2020/3/31 17:06,--,1,0,0,
用户35653,2020/3/31 17:06,2020/6/9 17:13,2,1,690,
用户35649,2020/3/31 17:06,2020/6/15 16:43,1,0,"6,787.50",
用户35650,2020/3/31 17:06,2020/6/11 11:18,1,0,"3,758.25",
用户35651,2020/3/31 17:06,2020/6/12 11:26,1,0,"3,961.52",
用户35648,2020/3/31 17:05,2020/5/5 8:12,1,0,390.95,
用户35647,2020/3/31 16:22,2020/4/29 11:19,3,0,357.75,
用户35646,2020/3/31 16:11,2020/3/31 16:12,1,0,0.78,
用户35645,2020/3/31 16:07,2020/3/31 16:08,0,0,1.75,
用户35644,2020/3/31 16:01,2020/3/31 16:08,0,0,76.03,
用户35643,2020/3/31 16:00,2020/5/3 14:56,1,0,5.7,
用户35642,2020/3/31 15:45,2020/5/2 8:37,1,0,360.65,
用户35639,2020/3/31 15:03,--,1,0,0,
用户35640,2020/3/31 15:03,--,1,0,0,
用户35641,2020/3/31 15:03,2020/5/8 11:19,2,0,88.93,
用户35635,2020/3/31 15:03,--,1,0,0,
用户35636,2020/3/31 15:03,2020/4/2 21:33,1,0,7.33,
用户35637,2020/3/31 15:03,--,1,0,0,
用户35638,2020/3/31 15:03,--,1,0,0,
用户35633,2020/3/31 14:59,--,1,0,0,
用户35634,2020/3/31 14:59,2020/4/13 11:53,3,0,0,
用户35627,2020/3/31 14:59,2020/5/7 23:45,2,0,"1,292.33",
用户35628,2020/3/31 14:59,2020/5/2 17:38,2,0,55.1,
用户35629,2020/3/31 14:59,2020/5/4 13:36,2,0,124.05,
用户35630,2020/3/31 14:59,--,1,0,0,
用户35631,2020/3/31 14:59,--,1,0,0,
用户35632,2020/3/31 14:59,--,1,0,0,
用户35621,2020/3/31 14:59,--,1,0,0,
用户35622,2020/3/31 14:59,--,1,0,0,
用户35623,2020/3/31 14:59,--,1,0,0,
用户35624,2020/3/31 14:59,--,1,0,0,
用户35625,2020/3/31 14:59,--,1,0,0,
用户35626,2020/3/31 14:59,--,1,0,0,
用户35615,2020/3/31 14:59,--,1,0,0,
用户35616,2020/3/31 14:59,--,1,0,0,
用户35617,2020/3/31 14:59,--,1,0,0,
用户35618,2020/3/31 14:59,--,1,0,0,
用户35619,2020/3/31 14:59,--,1,0,0,
用户35620,2020/3/31 14:59,--,1,0,0,
用户35608,2020/3/31 14:59,--,1,0,0,
用户35609,2020/3/31 14:59,--,1,0,0,
用户35610,2020/3/31 14:59,--,1,0,0,
用户35611,2020/3/31 14:59,--,1,0,0,
用户35612,2020/3/31 14:59,--,1,0,0,
用户35613,2020/3/31 14:59,--,1,0,0,
用户35614,2020/3/31 14:59,2020/4/22 11:55,2,0,1.07,
用户35602,2020/3/31 14:59,--,1,0,0,
用户35603,2020/3/31 14:59,--,1,0,0,
用户35604,2020/3/31 14:59,--,1,0,0,
用户35605,2020/3/31 14:59,--,1,0,0,
用户35606,2020/3/31 14:59,--,2,0,0,
用户35607,2020/3/31 14:59,--,1,0,0,
用户35595,2020/3/31 14:59,--,1,0,0,
用户35596,2020/3/31 14:59,2020/4/25 20:06,3,0,14.25,
用户35597,2020/3/31 14:59,--,1,0,0,
用户35598,2020/3/31 14:59,--,1,0,0,
用户35599,2020/3/31 14:59,2020/4/30 14:59,3,0,66.78,
用户35600,2020/3/31 14:59,--,1,0,0,
用户35601,2020/3/31 14:59,--,1,0,0,
用户35589,2020/3/31 14:59,2020/5/2 20:49,3,0,865.68,
用户35590,2020/3/31 14:59,--,1,0,0,
用户35591,2020/3/31 14:59,--,1,0,0,
用户35592,2020/3/31 14:59,--,1,0,0,
用户35593,2020/3/31 14:59,2020/4/24 10:56,6,0,357.78,
用户35594,2020/3/31 14:59,2020/5/5 17:12,1,0,77.95,
用户35584,2020/3/31 14:59,--,2,0,0,
用户35585,2020/3/31 14:59,--,1,0,0,
用户35586,2020/3/31 14:59,--,1,0,0,
用户35587,2020/3/31 14:59,2020/5/2 6:50,3,0,169.15,
用户35588,2020/3/31 14:59,2020/5/1 23:25,3,0,612.3,
用户35583,2020/3/31 14:59,--,1,0,0,
用户35579,2020/3/31 14:59,2020/5/3 16:58,1,0,52.05,
用户35580,2020/3/31 14:59,--,1,0,0,
用户35581,2020/3/31 14:59,--,1,0,0,
用户35582,2020/3/31 14:59,2020/5/8 10:49,3,0,244.52,
用户35575,2020/3/31 14:59,--,1,0,0,
用户35576,2020/3/31 14:59,2020/5/2 17:56,2,0,180.37,
用户35577,2020/3/31 14:59,2020/4/22 20:11,1,0,20.68,
用户35578,2020/3/31 14:59,2020/5/7 12:08,3,0,490.2,
用户35573,2020/3/31 14:59,2020/4/23 17:42,2,0,7.35,
用户35574,2020/3/31 14:59,--,1,0,0,
用户35567,2020/3/31 14:59,2020/5/18 16:07,2,0,0,
用户35568,2020/3/31 14:59,2020/4/22 21:53,2,0,1.13,
用户35569,2020/3/31 14:59,--,1,0,0,
用户35570,2020/3/31 14:59,2020/5/7 12:13,3,0,62.17,
用户35571,2020/3/31 14:59,--,1,0,0,
用户35572,2020/3/31 14:59,2020/4/2 13:38,3,0,1.08,
用户35560,2020/3/31 14:59,--,1,0,0,
用户35561,2020/3/31 14:59,--,1,0,0,
用户35562,2020/3/31 14:59,2020/4/22 12:12,4,0,110.22,
用户35563,2020/3/31 14:59,--,1,0,0,
用户35564,2020/3/31 14:59,--,1,0,0,
用户35565,2020/3/31 14:59,2020/4/26 12:09,2,0,17.48,
用户35566,2020/3/31 14:59,--,1,0,0,
用户35554,2020/3/31 14:59,2020/6/7 20:49,3,0,"1,617.00",
用户35555,2020/3/31 14:59,2020/4/28 19:20,1,0,34,
用户35556,2020/3/31 14:59,--,1,0,0,
用户35557,2020/3/31 14:59,2020/5/2 18:42,1,0,0,
用户35558,2020/3/31 14:59,--,1,0,0,
用户35559,2020/3/31 14:59,2020/4/23 21:12,2,0,89.73,
用户35548,2020/3/31 14:59,2020/5/5 16:07,3,0,140.77,
用户35549,2020/3/31 14:59,2020/5/30 20:08,3,0,392.67,
用户35550,2020/3/31 14:59,2020/5/9 13:36,2,0,171.83,
用户35551,2020/3/31 14:59,2020/5/7 12:28,3,0,257.88,
用户35552,2020/3/31 14:59,2020/5/5 15:03,3,0,"1,059.82",
用户35553,2020/3/31 14:59,--,1,0,0,
用户35542,2020/3/31 14:59,--,2,0,0,
用户35543,2020/3/31 14:59,2020/4/25 20:42,2,0,0,
用户35544,2020/3/31 14:59,2020/4/29 22:40,2,0,8.55,
用户35545,2020/3/31 14:59,--,1,0,0,
用户35546,2020/3/31 14:59,--,1,0,0,
用户35547,2020/3/31 14:59,2020/4/25 19:52,3,0,241.8,
用户35535,2020/3/31 14:59,2020/5/5 15:04,2,0,72.9,
用户35536,2020/3/31 14:59,2020/4/28 12:44,2,0,28.17,
用户35537,2020/3/31 14:59,--,1,0,0,
用户35538,2020/3/31 14:59,--,1,0,0,
用户35539,2020/3/31 14:59,--,1,0,0,
用户35540,2020/3/31 14:59,--,1,0,0,
用户35541,2020/3/31 14:59,--,1,0,0,
用户35529,2020/3/31 14:59,--,1,0,0,
用户35530,2020/3/31 14:59,--,1,0,0,
用户35531,2020/3/31 14:59,--,1,0,0,
用户35532,2020/3/31 14:59,--,1,0,0,
用户35533,2020/3/31 14:59,--,1,0,0,
用户35534,2020/3/31 14:59,2020/5/8 8:50,2,0,393.88,
用户35527,2020/3/31 14:59,--,1,0,0,
用户35528,2020/3/31 14:59,--,1,0,0,
用户35526,2020/3/31 14:58,2020/4/30 23:13,1,0,973.58,
用户35525,2020/3/31 14:41,2020/3/31 14:41,0,0,0,
用户35524,2020/3/31 14:40,2020/4/19 21:13,1,0,0,
用户35523,2020/3/31 14:28,2020/3/31 14:29,0,0,118.53,
用户35522,2020/3/31 13:46,2020/3/31 13:47,0,0,0,
用户35521,2020/3/31 13:30,2020/3/31 17:16,1,0,47.95,
用户35520,2020/3/31 12:59,2020/3/31 12:59,1,0,0,
用户35519,2020/3/31 12:53,2020/3/31 12:53,1,0,0,
用户35518,2020/3/31 12:21,2020/5/1 0:15,3,0,275.75,
用户35517,2020/3/31 12:06,2020/3/31 12:06,1,0,0,福建农林大学
用户35516,2020/3/31 11:58,2020/3/31 11:58,0,0,2.23,
用户35515,2020/3/31 11:56,2020/5/7 8:13,1,0,"3,214.48",
用户35514,2020/3/31 11:54,--,1,0,0,
用户35513,2020/3/31 11:54,2020/3/31 14:28,2,0,26.08,
用户35512,2020/3/31 11:53,--,1,0,0,
用户35511,2020/3/31 11:52,--,2,0,0,
用户35510,2020/3/31 11:49,2020/4/4 15:53,1,0,"1,258.63",
用户35509,2020/3/31 11:30,2020/3/31 11:30,1,0,9.73,
用户35508,2020/3/31 11:27,2020/5/8 13:25,2,0,651.55,
用户35507,2020/3/31 11:21,2020/5/8 5:00,2,0,21.68,
用户35506,2020/3/31 11:14,2020/5/7 2:41,1,0,783.32,
用户35505,2020/3/31 11:05,2020/6/6 17:24,6,0,"1,573.07",
用户35504,2020/3/31 11:00,2020/3/31 14:34,0,0,11.07,
用户35503,2020/3/31 10:44,2020/3/31 10:44,0,0,0,
用户35502,2020/3/31 10:40,2020/5/6 0:41,1,0,95.38,
用户35501,2020/3/31 10:11,2020/3/31 10:23,0,0,0,
用户35500,2020/3/31 9:54,2020/3/31 9:54,0,0,303.07,
用户35499,2020/3/31 9:01,2020/3/31 9:01,0,0,1.42,
用户35498,2020/3/31 8:51,2020/3/31 8:52,0,0,0.4,
用户35497,2020/3/31 7:31,2020/3/31 9:32,0,0,173.32,
用户35496,2020/3/31 7:08,2020/3/31 9:07,0,0,0.13,
用户35495,2020/3/31 0:11,2020/4/16 20:55,0,0,97.6,
用户35494,2020/3/30 23:32,2020/3/30 23:32,0,0,0,
用户35493,2020/3/30 23:20,2020/4/1 17:29,1,0,37.1,
用户35492,2020/3/30 23:18,2020/3/30 23:18,0,0,27.28,
用户35491,2020/3/30 23:17,2020/4/1 11:51,1,0,650.3,
用户35490,2020/3/30 22:37,2020/3/30 22:40,0,0,0.57,
用户35489,2020/3/30 22:23,2020/4/3 21:44,1,0,106.75,
用户35488,2020/3/30 22:20,2020/6/16 10:43,3,1,"1,718.87",
用户35487,2020/3/30 22:17,2020/5/1 23:04,1,0,512.28,
用户35486,2020/3/30 22:15,2020/5/1 15:10,1,0,"1,341.13",
用户35485,2020/3/30 22:11,2020/3/30 22:11,3,0,2.03,
用户35484,2020/3/30 22:06,2020/3/30 22:07,1,0,35.53,
用户35483,2020/3/30 22:02,2020/3/30 22:02,1,0,7.52,
用户35482,2020/3/30 21:58,2020/4/14 19:15,1,0,225.07,
用户35481,2020/3/30 21:52,2020/3/31 10:59,3,0,12.85,
用户35480,2020/3/30 21:46,2020/4/19 16:17,2,0,133.67,
用户35479,2020/3/30 21:45,2020/3/30 21:45,3,0,0,
用户35478,2020/3/30 21:45,2020/3/30 21:45,1,0,0,
用户35477,2020/3/30 21:44,2020/3/30 21:44,0,0,0,
用户35476,2020/3/30 21:39,2020/5/4 20:40,4,0,"2,246.23",
用户35475,2020/3/30 21:32,2020/3/30 21:32,1,0,362.98,
用户35474,2020/3/30 21:27,2020/5/8 0:41,2,0,"1,251.87",
用户35473,2020/3/30 21:23,2020/3/30 21:49,0,0,39.95,
用户35472,2020/3/30 21:19,2020/3/30 21:22,0,0,3.03,
用户35471,2020/3/30 21:07,2020/3/30 21:07,0,0,7.57,
用户35470,2020/3/30 21:06,2020/3/30 21:06,0,0,15.03,
用户35469,2020/3/30 20:51,2020/4/9 22:42,2,0,186.27,
用户35468,2020/3/30 20:50,2020/4/24 14:28,0,0,486.52,
用户35467,2020/3/30 20:47,2020/4/1 17:20,0,0,16.63,
用户35466,2020/3/30 20:37,2020/3/30 20:38,0,0,104.87,
用户35465,2020/3/30 20:35,2020/3/31 22:41,1,0,139.42,
用户35464,2020/3/30 20:30,2020/4/21 23:55,1,0,"1,171.30",
用户35463,2020/3/30 20:29,2020/5/4 13:15,0,0,"1,069.35",
用户35462,2020/3/30 20:26,2020/4/27 21:17,1,0,777.72,
用户35461,2020/3/30 20:11,2020/5/6 14:36,1,0,748.92,
用户35460,2020/3/30 20:00,2020/5/27 15:30,0,0,307.73,
用户35459,2020/3/30 19:57,2020/4/25 16:08,3,0,170.58,
用户35458,2020/3/30 19:41,2020/4/1 17:56,0,0,79.28,
